user_id,id_cluster,gender,age,height,avg_weight_last7d,noted_at,calories_consumed_last_3_days_avg,protein_intake_last_3_days_avg,carbs_intake_last_3_days_avg,fat_intake_last_3_days_avg,id_recommendation,feedback
11,1,Male,21,185.9,70.7,2025-05-16 15:00:05,2772,141,323,86,18,0
11,1,Male,21,185.9,70.7,2025-05-16 15:00:10,2772,141,323,86,9,1
11,1,Male,21,185.9,70.8,2025-05-17 15:00:00,2670,164,387,88,5,0
11,1,Male,21,185.9,70.8,2025-05-17 15:00:05,2670,164,387,88,2,1
11,1,Male,21,185.9,70.4,2025-05-18 15:00:00,2630,137,343,89,1,1
11,1,Male,21,185.9,70.0,2025-05-20 15:00:00,2581,147,303,85,6,0
11,1,Male,21,185.9,70.0,2025-05-20 15:00:05,2581,147,303,85,19,0
11,1,Male,21,185.9,70.0,2025-05-20 15:00:10,2581,147,303,85,15,1
11,1,Male,21,185.9,70.4,2025-05-21 15:00:00,2524,140,305,85,18,0
11,1,Male,21,185.9,70.4,2025-05-21 15:00:05,2524,140,305,85,1,1
11,1,Male,21,185.9,70.2,2025-05-22 15:00:00,2869,144,353,82,4,1
11,1,Male,21,185.9,69.8,2025-05-24 15:00:00,2455,136,355,79,15,0
11,1,Male,21,185.9,69.8,2025-05-24 15:00:05,2455,136,355,79,8,0
11,1,Male,21,185.9,69.8,2025-05-24 15:00:10,2455,136,355,79,2,1
11,1,Male,21,185.9,70.1,2025-05-25 15:00:00,2766,147,289,79,6,0
11,1,Male,21,185.9,70.1,2025-05-25 15:00:05,2766,147,289,79,3,1
11,1,Male,21,185.9,69.8,2025-05-26 15:00:00,2792,144,315,77,5,1
11,1,Male,21,185.9,70.2,2025-05-28 15:00:00,2553,132,327,80,6,0
11,1,Male,21,185.9,70.2,2025-05-28 15:00:05,2553,132,327,80,13,0
11,1,Male,21,185.9,70.2,2025-05-28 15:00:10,2553,132,327,80,3,1
11,1,Male,21,185.9,70.1,2025-05-29 15:00:00,2621,153,325,81,5,0
11,1,Male,21,185.9,70.1,2025-05-29 15:00:05,2621,153,325,81,2,1
11,1,Male,21,185.9,69.8,2025-05-30 15:00:00,2808,142,325,85,1,1
12,1,Male,25,181.6,66.8,2025-04-10 15:00:00,2448,141,302,91,16,0
12,1,Male,25,181.6,66.8,2025-04-10 15:00:05,2448,141,302,91,18,0
12,1,Male,25,181.6,66.8,2025-04-10 15:00:10,2448,141,302,91,2,1
12,1,Male,25,181.6,67.3,2025-04-11 15:00:00,2482,120,396,96,9,0
12,1,Male,25,181.6,67.3,2025-04-11 15:00:05,2482,120,396,96,15,1
12,1,Male,25,181.6,66.8,2025-04-12 15:00:00,2890,133,329,86,12,1
12,1,Male,25,181.6,66.6,2025-04-14 15:00:00,2641,138,335,82,12,0
12,1,Male,25,181.6,66.6,2025-04-14 15:00:05,2641,138,335,82,8,0
12,1,Male,25,181.6,66.6,2025-04-14 15:00:10,2641,138,335,82,1,1
12,1,Male,25,181.6,66.7,2025-04-15 15:00:00,2369,144,364,87,17,0
12,1,Male,25,181.6,66.7,2025-04-15 15:00:05,2369,144,364,87,1,1
12,1,Male,25,181.6,66.4,2025-04-16 15:00:00,2735,130,378,97,1,1
12,1,Male,25,181.6,66.7,2025-04-18 15:00:00,2560,144,346,101,2,0
12,1,Male,25,181.6,66.7,2025-04-18 15:00:05,2560,144,346,101,12,0
12,1,Male,25,181.6,66.7,2025-04-18 15:00:10,2560,144,346,101,3,1
12,1,Male,25,181.6,67.2,2025-04-19 15:00:00,2576,152,376,96,3,0
12,1,Male,25,181.6,67.2,2025-04-19 15:00:05,2576,152,376,96,1,1
12,1,Male,25,181.6,67.1,2025-04-20 15:00:00,2494,150,318,86,4,1
12,1,Male,25,181.6,66.6,2025-04-22 15:00:00,2810,137,360,87,13,0
12,1,Male,25,181.6,66.6,2025-04-22 15:00:05,2810,137,360,87,10,0
12,1,Male,25,181.6,66.6,2025-04-22 15:00:10,2810,137,360,87,3,1
12,1,Male,25,181.6,66.9,2025-04-23 15:00:00,2676,149,325,102,9,0
12,1,Male,25,181.6,66.9,2025-04-23 15:00:05,2676,149,325,102,12,1
12,1,Male,25,181.6,66.7,2025-04-24 15:00:00,2563,120,359,96,6,1
12,1,Male,25,181.6,66.8,2025-04-26 15:00:00,2335,140,327,100,10,0
12,1,Male,25,181.6,66.8,2025-04-26 15:00:05,2335,140,327,100,18,0
12,1,Male,25,181.6,66.8,2025-04-26 15:00:10,2335,140,327,100,1,1
12,1,Male,25,181.6,66.7,2025-04-27 15:00:00,2646,132,349,99,12,0
12,1,Male,25,181.6,66.7,2025-04-27 15:00:05,2646,132,349,99,2,1
12,1,Male,25,181.6,67.0,2025-04-28 15:00:00,2628,146,345,91,2,1
12,1,Male,25,181.6,66.6,2025-04-30 15:00:00,2570,153,354,94,13,0
12,1,Male,25,181.6,66.6,2025-04-30 15:00:05,2570,153,354,94,12,0
12,1,Male,25,181.6,66.6,2025-04-30 15:00:10,2570,153,354,94,2,1
12,1,Male,25,181.6,66.3,2025-05-01 15:00:00,2334,136,349,98,2,0
12,1,Male,25,181.6,66.3,2025-05-01 15:00:05,2334,136,349,98,1,1
12,1,Male,25,181.6,65.8,2025-05-02 15:00:00,2686,128,366,86,2,1
12,1,Male,25,181.6,66.1,2025-05-04 15:00:00,2691,141,405,94,15,0
12,1,Male,25,181.6,66.1,2025-05-04 15:00:05,2691,141,405,94,13,0
12,1,Male,25,181.6,66.1,2025-05-04 15:00:10,2691,141,405,94,1,1
12,1,Male,25,181.6,66.0,2025-05-05 15:00:00,2496,121,364,82,19,0
12,1,Male,25,181.6,66.0,2025-05-05 15:00:05,2496,121,364,82,4,1
12,1,Male,25,181.6,66.1,2025-05-06 15:00:00,2804,133,359,92,1,1
12,1,Male,25,181.6,65.6,2025-05-08 15:00:00,2667,131,351,90,15,0
12,1,Male,25,181.6,65.6,2025-05-08 15:00:05,2667,131,351,90,14,0
12,1,Male,25,181.6,65.6,2025-05-08 15:00:10,2667,131,351,90,11,1
12,1,Male,25,181.6,65.4,2025-05-09 15:00:00,2530,131,389,93,10,0
12,1,Male,25,181.6,65.4,2025-05-09 15:00:05,2530,131,389,93,1,1
12,1,Male,25,181.6,65.7,2025-05-10 15:00:00,2494,144,367,94,19,1
12,1,Male,25,181.6,65.6,2025-05-12 15:00:00,2573,144,344,99,7,0
12,1,Male,25,181.6,65.6,2025-05-12 15:00:05,2573,144,344,99,13,0
12,1,Male,25,181.6,65.6,2025-05-12 15:00:10,2573,144,344,99,2,1
12,1,Male,25,181.6,65.7,2025-05-13 15:00:00,2496,150,374,90,14,0
12,1,Male,25,181.6,65.7,2025-05-13 15:00:05,2496,150,374,90,1,1
12,1,Male,25,181.6,65.7,2025-05-14 15:00:00,2522,143,309,86,2,1
12,1,Male,25,181.6,65.8,2025-05-16 15:00:00,2827,138,350,88,17,0
12,1,Male,25,181.6,65.8,2025-05-16 15:00:05,2827,138,350,88,12,0
12,1,Male,25,181.6,65.8,2025-05-16 15:00:10,2827,138,350,88,1,1
12,1,Male,25,181.6,65.8,2025-05-17 15:00:00,2718,129,405,91,4,0
12,1,Male,25,181.6,65.8,2025-05-17 15:00:05,2718,129,405,91,19,1
12,1,Male,25,181.6,65.5,2025-05-18 15:00:00,2620,140,367,94,3,1
12,1,Male,25,181.6,65.3,2025-05-20 15:00:00,2323,144,338,85,19,0
12,1,Male,25,181.6,65.3,2025-05-20 15:00:05,2323,144,338,85,18,0
12,1,Male,25,181.6,65.3,2025-05-20 15:00:10,2323,144,338,85,2,1
12,1,Male,25,181.6,65.2,2025-05-21 15:00:00,2557,131,391,96,1,0
12,1,Male,25,181.6,65.2,2025-05-21 15:00:05,2557,131,391,96,2,1
12,1,Male,25,181.6,65.6,2025-05-22 15:00:00,2458,147,357,82,3,1
12,1,Male,25,181.6,65.7,2025-05-24 15:00:00,2599,147,336,102,20,0
12,1,Male,25,181.6,65.7,2025-05-24 15:00:05,2599,147,336,102,1,0
12,1,Male,25,181.6,65.7,2025-05-24 15:00:10,2599,147,336,102,14,1
12,1,Male,25,181.6,65.9,2025-05-25 15:00:00,2543,159,337,93,14,0
12,1,Male,25,181.6,65.9,2025-05-25 15:00:05,2543,159,337,93,13,1
12,1,Male,25,181.6,66.4,2025-05-26 15:00:00,2526,148,368,97,3,1
12,1,Male,25,181.6,66.1,2025-05-28 15:00:00,2624,142,383,89,3,0
12,1,Male,25,181.6,66.1,2025-05-28 15:00:05,2624,142,383,89,7,0
12,1,Male,25,181.6,66.1,2025-05-28 15:00:10,2624,142,383,89,8,1
12,1,Male,25,181.6,66.4,2025-05-29 15:00:00,2553,124,377,102,4,0
12,1,Male,25,181.6,66.4,2025-05-29 15:00:05,2553,124,377,102,7,1
12,1,Male,25,181.6,66.6,2025-05-30 15:00:00,2442,114,341,73,2,1
13,1,Male,24,185.9,63.4,2025-04-10 15:00:00,2445,185,401,90,20,0
13,1,Male,24,185.9,63.4,2025-04-10 15:00:05,2445,185,401,90,5,0
13,1,Male,24,185.9,63.4,2025-04-10 15:00:10,2445,185,401,90,1,1
13,1,Male,24,185.9,63.6,2025-04-11 15:00:00,2535,151,414,81,7,0
13,1,Male,24,185.9,63.6,2025-04-11 15:00:05,2535,151,414,81,17,1
13,1,Male,24,185.9,63.8,2025-04-12 15:00:00,2541,151,337,99,3,1
13,1,Male,24,185.9,63.4,2025-04-14 15:00:00,2421,174,421,100,13,0
13,1,Male,24,185.9,63.4,2025-04-14 15:00:05,2421,174,421,100,11,0
13,1,Male,24,185.9,63.4,2025-04-14 15:00:10,2421,174,421,100,4,1
13,1,Male,24,185.9,63.6,2025-04-15 15:00:00,2598,171,371,90,20,0
13,1,Male,24,185.9,63.6,2025-04-15 15:00:05,2598,171,371,90,1,1
13,1,Male,24,185.9,63.5,2025-04-16 15:00:00,2508,164,412,90,1,1
13,1,Male,24,185.9,63.7,2025-04-18 15:00:00,2491,151,403,77,3,0
13,1,Male,24,185.9,63.7,2025-04-18 15:00:05,2491,151,403,77,10,0
13,1,Male,24,185.9,63.7,2025-04-18 15:00:10,2491,151,403,77,1,1
13,1,Male,24,185.9,63.3,2025-04-19 15:00:00,2500,156,421,90,18,0
13,1,Male,24,185.9,63.3,2025-04-19 15:00:05,2500,156,421,90,14,1
13,1,Male,24,185.9,62.8,2025-04-20 15:00:00,2300,161,433,87,2,1
13,1,Male,24,185.9,62.8,2025-04-22 15:00:00,2563,179,332,85,8,0
13,1,Male,24,185.9,62.8,2025-04-22 15:00:05,2563,179,332,85,12,0
13,1,Male,24,185.9,62.8,2025-04-22 15:00:10,2563,179,332,85,19,1
13,1,Male,24,185.9,62.3,2025-04-23 15:00:00,2514,143,391,90,9,0
13,1,Male,24,185.9,62.3,2025-04-23 15:00:05,2514,143,391,90,1,1
13,1,Male,24,185.9,62.1,2025-04-24 15:00:00,2486,170,393,100,18,1
13,1,Male,24,185.9,62.6,2025-04-26 15:00:00,2328,178,360,94,11,0
13,1,Male,24,185.9,62.6,2025-04-26 15:00:05,2328,178,360,94,6,0
13,1,Male,24,185.9,62.6,2025-04-26 15:00:10,2328,178,360,94,3,1
13,1,Male,24,185.9,62.9,2025-04-27 15:00:00,2783,163,333,90,9,0
13,1,Male,24,185.9,62.9,2025-04-27 15:00:05,2783,163,333,90,20,1
13,1,Male,24,185.9,62.9,2025-04-28 15:00:00,2221,168,403,108,1,1
13,1,Male,24,185.9,63.0,2025-04-30 15:00:00,2749,152,327,89,19,0
13,1,Male,24,185.9,63.0,2025-04-30 15:00:05,2749,152,327,89,10,0
13,1,Male,24,185.9,63.0,2025-04-30 15:00:10,2749,152,327,89,3,1
13,1,Male,24,185.9,62.9,2025-05-01 15:00:00,2508,187,386,89,20,0
13,1,Male,24,185.9,62.9,2025-05-01 15:00:05,2508,187,386,89,3,1
13,1,Male,24,185.9,62.9,2025-05-02 15:00:00,2613,185,414,100,12,1
13,1,Male,24,185.9,63.1,2025-05-04 15:00:00,2698,169,333,104,20,0
13,1,Male,24,185.9,63.1,2025-05-04 15:00:05,2698,169,333,104,19,0
13,1,Male,24,185.9,63.1,2025-05-04 15:00:10,2698,169,333,104,3,1
13,1,Male,24,185.9,63.3,2025-05-05 15:00:00,2388,161,382,99,12,0
13,1,Male,24,185.9,63.3,2025-05-05 15:00:05,2388,161,382,99,4,1
13,1,Male,24,185.9,63.5,2025-05-06 15:00:00,2308,141,427,87,2,1
13,1,Male,24,185.9,63.8,2025-05-08 15:00:00,2390,151,305,88,11,0
13,1,Male,24,185.9,63.8,2025-05-08 15:00:05,2390,151,305,88,4,0
13,1,Male,24,185.9,63.8,2025-05-08 15:00:10,2390,151,305,88,3,1
13,1,Male,24,185.9,63.5,2025-05-09 15:00:00,2276,136,382,88,9,0
13,1,Male,24,185.9,63.5,2025-05-09 15:00:05,2276,136,382,88,19,1
13,1,Male,24,185.9,63.9,2025-05-10 15:00:00,2789,150,385,102,1,1
13,1,Male,24,185.9,63.9,2025-05-12 15:00:00,2564,166,359,94,15,0
13,1,Male,24,185.9,63.9,2025-05-12 15:00:05,2564,166,359,94,16,0
13,1,Male,24,185.9,63.9,2025-05-12 15:00:10,2564,166,359,94,2,1
13,1,Male,24,185.9,64.0,2025-05-13 15:00:00,2776,178,404,94,3,0
13,1,Male,24,185.9,64.0,2025-05-13 15:00:05,2776,178,404,94,10,1
13,1,Male,24,185.9,64.5,2025-05-14 15:00:00,2196,158,357,100,3,1
13,1,Male,24,185.9,64.9,2025-05-16 15:00:00,2593,162,412,92,19,0
13,1,Male,24,185.9,64.9,2025-05-16 15:00:05,2593,162,412,92,13,0
13,1,Male,24,185.9,64.9,2025-05-16 15:00:10,2593,162,412,92,4,1
13,1,Male,24,185.9,64.5,2025-05-17 15:00:00,2842,172,340,85,1,0
13,1,Male,24,185.9,64.5,2025-05-17 15:00:05,2842,172,340,85,2,1
13,1,Male,24,185.9,64.6,2025-05-18 15:00:00,2339,178,378,96,20,1
13,1,Male,24,185.9,64.7,2025-05-20 15:00:00,2813,189,362,103,5,0
13,1,Male,24,185.9,64.7,2025-05-20 15:00:05,2813,189,362,103,13,0
13,1,Male,24,185.9,64.7,2025-05-20 15:00:10,2813,189,362,103,1,1
13,1,Male,24,185.9,65.0,2025-05-21 15:00:00,2467,141,382,91,20,0
13,1,Male,24,185.9,65.0,2025-05-21 15:00:05,2467,141,382,91,8,1
13,1,Male,24,185.9,64.6,2025-05-22 15:00:00,2535,175,437,83,14,1
13,1,Male,24,185.9,65.0,2025-05-24 15:00:00,2738,158,375,99,6,0
13,1,Male,24,185.9,65.0,2025-05-24 15:00:05,2738,158,375,99,9,0
13,1,Male,24,185.9,65.0,2025-05-24 15:00:10,2738,158,375,99,1,1
13,1,Male,24,185.9,65.0,2025-05-25 15:00:00,2865,154,340,86,19,0
13,1,Male,24,185.9,65.0,2025-05-25 15:00:05,2865,154,340,86,20,1
13,1,Male,24,185.9,64.8,2025-05-26 15:00:00,2698,175,392,89,2,1
13,1,Male,24,185.9,65.0,2025-05-28 15:00:00,2577,164,379,99,16,0
13,1,Male,24,185.9,65.0,2025-05-28 15:00:05,2577,164,379,99,5,0
13,1,Male,24,185.9,65.0,2025-05-28 15:00:10,2577,164,379,99,1,1
13,1,Male,24,185.9,65.0,2025-05-29 15:00:00,2781,131,421,82,5,0
13,1,Male,24,185.9,65.0,2025-05-29 15:00:05,2781,131,421,82,3,1
13,1,Male,24,185.9,65.2,2025-05-30 15:00:00,2822,148,382,96,9,1
14,1,Male,26,182.8,65.4,2025-04-10 15:00:00,2392,136,331,83,19,0
14,1,Male,26,182.8,65.4,2025-04-10 15:00:05,2392,136,331,83,16,0
14,1,Male,26,182.8,65.4,2025-04-10 15:00:10,2392,136,331,83,1,1
14,1,Male,26,182.8,65.9,2025-04-11 15:00:00,2403,153,370,81,16,0
14,1,Male,26,182.8,65.9,2025-04-11 15:00:05,2403,153,370,81,1,1
14,1,Male,26,182.8,65.5,2025-04-12 15:00:00,2569,153,368,88,16,1
14,1,Male,26,182.8,65.2,2025-04-14 15:00:00,2188,131,374,72,18,0
14,1,Male,26,182.8,65.2,2025-04-14 15:00:05,2188,131,374,72,2,0
14,1,Male,26,182.8,65.2,2025-04-14 15:00:10,2188,131,374,72,4,1
14,1,Male,26,182.8,64.8,2025-04-15 15:00:00,2341,139,326,94,6,0
14,1,Male,26,182.8,64.8,2025-04-15 15:00:05,2341,139,326,94,19,1
14,1,Male,26,182.8,64.8,2025-04-16 15:00:00,2509,139,376,82,1,1
14,1,Male,26,182.8,65.1,2025-04-18 15:00:00,2209,154,425,81,12,0
14,1,Male,26,182.8,65.1,2025-04-18 15:00:05,2209,154,425,81,1,0
14,1,Male,26,182.8,65.1,2025-04-18 15:00:10,2209,154,425,81,7,1
14,1,Male,26,182.8,65.6,2025-04-19 15:00:00,2593,142,369,89,2,0
14,1,Male,26,182.8,65.6,2025-04-19 15:00:05,2593,142,369,89,9,1
14,1,Male,26,182.8,65.1,2025-04-20 15:00:00,2462,152,330,81,4,1
14,1,Male,26,182.8,64.8,2025-04-22 15:00:00,2353,160,333,74,13,0
14,1,Male,26,182.8,64.8,2025-04-22 15:00:05,2353,160,333,74,11,0
14,1,Male,26,182.8,64.8,2025-04-22 15:00:10,2353,160,333,74,18,1
14,1,Male,26,182.8,64.6,2025-04-23 15:00:00,2431,145,330,89,19,0
14,1,Male,26,182.8,64.6,2025-04-23 15:00:05,2431,145,330,89,3,1
14,1,Male,26,182.8,65.0,2025-04-24 15:00:00,2543,129,303,84,2,1
14,1,Male,26,182.8,65.1,2025-04-26 15:00:00,2727,151,362,87,10,0
14,1,Male,26,182.8,65.1,2025-04-26 15:00:05,2727,151,362,87,19,0
14,1,Male,26,182.8,65.1,2025-04-26 15:00:10,2727,151,362,87,3,1
14,1,Male,26,182.8,64.7,2025-04-27 15:00:00,2367,145,351,80,18,0
14,1,Male,26,182.8,64.7,2025-04-27 15:00:05,2367,145,351,80,19,1
14,1,Male,26,182.8,64.8,2025-04-28 15:00:00,2347,134,342,81,3,1
14,1,Male,26,182.8,64.8,2025-04-30 15:00:00,2293,149,334,84,18,0
14,1,Male,26,182.8,64.8,2025-04-30 15:00:05,2293,149,334,84,13,0
14,1,Male,26,182.8,64.8,2025-04-30 15:00:10,2293,149,334,84,3,1
14,1,Male,26,182.8,65.2,2025-05-01 15:00:00,2148,147,348,86,17,0
14,1,Male,26,182.8,65.2,2025-05-01 15:00:05,2148,147,348,86,1,1
14,1,Male,26,182.8,65.0,2025-05-02 15:00:00,2160,173,361,84,18,1
14,1,Male,26,182.8,65.2,2025-05-04 15:00:00,2431,143,358,74,8,0
14,1,Male,26,182.8,65.2,2025-05-04 15:00:05,2431,143,358,74,7,0
14,1,Male,26,182.8,65.2,2025-05-04 15:00:10,2431,143,358,74,1,1
14,1,Male,26,182.8,65.4,2025-05-05 15:00:00,2718,145,388,85,18,0
14,1,Male,26,182.8,65.4,2025-05-05 15:00:05,2718,145,388,85,6,1
14,1,Male,26,182.8,64.9,2025-05-06 15:00:00,2564,157,309,87,2,1
14,1,Male,26,182.8,65.3,2025-05-08 15:00:00,2328,146,365,82,6,0
14,1,Male,26,182.8,65.3,2025-05-08 15:00:05,2328,146,365,82,5,0
14,1,Male,26,182.8,65.3,2025-05-08 15:00:10,2328,146,365,82,14,1
14,1,Male,26,182.8,65.6,2025-05-09 15:00:00,2361,154,336,87,11,0
14,1,Male,26,182.8,65.6,2025-05-09 15:00:05,2361,154,336,87,2,1
14,1,Male,26,182.8,65.2,2025-05-10 15:00:00,2349,172,382,84,1,1
14,1,Male,26,182.8,65.7,2025-05-12 15:00:00,2317,162,318,95,4,0
14,1,Male,26,182.8,65.7,2025-05-12 15:00:05,2317,162,318,95,20,0
14,1,Male,26,182.8,65.7,2025-05-12 15:00:10,2317,162,318,95,1,1
14,1,Male,26,182.8,65.8,2025-05-13 15:00:00,2424,146,347,82,19,0
14,1,Male,26,182.8,65.8,2025-05-13 15:00:05,2424,146,347,82,2,1
14,1,Male,26,182.8,65.9,2025-05-14 15:00:00,2604,150,340,76,3,1
14,1,Male,26,182.8,65.8,2025-05-16 15:00:00,2446,155,355,74,12,0
14,1,Male,26,182.8,65.8,2025-05-16 15:00:05,2446,155,355,74,17,0
14,1,Male,26,182.8,65.8,2025-05-16 15:00:10,2446,155,355,74,1,1
14,1,Male,26,182.8,65.9,2025-05-17 15:00:00,2695,140,384,79,12,0
14,1,Male,26,182.8,65.9,2025-05-17 15:00:05,2695,140,384,79,1,1
14,1,Male,26,182.8,65.9,2025-05-18 15:00:00,2172,141,341,83,17,1
14,1,Male,26,182.8,65.6,2025-05-20 15:00:00,2215,148,380,78,17,0
14,1,Male,26,182.8,65.6,2025-05-20 15:00:05,2215,148,380,78,8,0
14,1,Male,26,182.8,65.6,2025-05-20 15:00:10,2215,148,380,78,3,1
14,1,Male,26,182.8,65.7,2025-05-21 15:00:00,2434,166,304,78,11,0
14,1,Male,26,182.8,65.7,2025-05-21 15:00:05,2434,166,304,78,19,1
14,1,Male,26,182.8,65.4,2025-05-22 15:00:00,2288,137,317,82,1,1
14,1,Male,26,182.8,65.7,2025-05-24 15:00:00,2578,146,380,82,14,0
14,1,Male,26,182.8,65.7,2025-05-24 15:00:05,2578,146,380,82,20,0
14,1,Male,26,182.8,65.7,2025-05-24 15:00:10,2578,146,380,82,3,1
14,1,Male,26,182.8,65.5,2025-05-25 15:00:00,2414,138,364,84,1,0
14,1,Male,26,182.8,65.5,2025-05-25 15:00:05,2414,138,364,84,4,1
14,1,Male,26,182.8,65.8,2025-05-26 15:00:00,2340,149,332,83,1,1
14,1,Male,26,182.8,65.8,2025-05-28 15:00:00,2663,143,362,71,6,0
14,1,Male,26,182.8,65.8,2025-05-28 15:00:05,2663,143,362,71,8,0
14,1,Male,26,182.8,65.8,2025-05-28 15:00:10,2663,143,362,71,1,1
14,1,Male,26,182.8,66.1,2025-05-29 15:00:00,2516,145,388,78,10,0
14,1,Male,26,182.8,66.1,2025-05-29 15:00:05,2516,145,388,78,1,1
14,1,Male,26,182.8,66.6,2025-05-30 15:00:00,2724,119,357,80,16,1
15,1,Male,20,183.2,69.8,2025-04-10 15:00:00,2679,157,352,113,14,0
15,1,Male,20,183.2,69.8,2025-04-10 15:00:05,2679,157,352,113,18,0
15,1,Male,20,183.2,69.8,2025-04-10 15:00:10,2679,157,352,113,2,1
15,1,Male,20,183.2,69.7,2025-04-11 15:00:00,2878,130,388,97,11,0
15,1,Male,20,183.2,69.7,2025-04-11 15:00:05,2878,130,388,97,4,1
15,1,Male,20,183.2,69.8,2025-04-12 15:00:00,3076,142,294,92,1,1
15,1,Male,20,183.2,70.2,2025-04-14 15:00:00,2791,152,353,97,12,0
15,1,Male,20,183.2,70.2,2025-04-14 15:00:05,2791,152,353,97,6,0
15,1,Male,20,183.2,70.2,2025-04-14 15:00:10,2791,152,353,97,4,1
15,1,Male,20,183.2,70.7,2025-04-15 15:00:00,3018,148,380,91,4,0
15,1,Male,20,183.2,70.7,2025-04-15 15:00:05,3018,148,380,91,1,1
15,1,Male,20,183.2,71.2,2025-04-16 15:00:00,3277,146,338,95,1,1
15,1,Male,20,183.2,70.7,2025-04-18 15:00:00,3076,144,334,97,19,0
15,1,Male,20,183.2,70.7,2025-04-18 15:00:05,3076,144,334,97,4,0
15,1,Male,20,183.2,70.7,2025-04-18 15:00:10,3076,144,334,97,17,1
15,1,Male,20,183.2,70.6,2025-04-19 15:00:00,3403,139,329,85,16,0
15,1,Male,20,183.2,70.6,2025-04-19 15:00:05,3403,139,329,85,1,1
15,1,Male,20,183.2,70.9,2025-04-20 15:00:00,3084,143,325,96,17,1
15,1,Male,20,183.2,70.7,2025-04-22 15:00:00,2788,153,318,87,15,0
15,1,Male,20,183.2,70.7,2025-04-22 15:00:05,2788,153,318,87,12,0
15,1,Male,20,183.2,70.7,2025-04-22 15:00:10,2788,153,318,87,1,1
15,1,Male,20,183.2,70.8,2025-04-23 15:00:00,3005,168,402,93,15,0
15,1,Male,20,183.2,70.8,2025-04-23 15:00:05,3005,168,402,93,19,1
15,1,Male,20,183.2,71.3,2025-04-24 15:00:00,2697,135,315,88,6,1
15,1,Male,20,183.2,71.8,2025-04-26 15:00:00,2725,149,380,98,4,0
15,1,Male,20,183.2,71.8,2025-04-26 15:00:05,2725,149,380,98,7,0
15,1,Male,20,183.2,71.8,2025-04-26 15:00:10,2725,149,380,98,19,1
15,1,Male,20,183.2,71.7,2025-04-27 15:00:00,2979,139,389,99,12,0
15,1,Male,20,183.2,71.7,2025-04-27 15:00:05,2979,139,389,99,3,1
15,1,Male,20,183.2,71.7,2025-04-28 15:00:00,2678,144,352,90,3,1
15,1,Male,20,183.2,71.6,2025-04-30 15:00:00,3090,136,377,94,16,0
15,1,Male,20,183.2,71.6,2025-04-30 15:00:05,3090,136,377,94,14,0
15,1,Male,20,183.2,71.6,2025-04-30 15:00:10,3090,136,377,94,3,1
15,1,Male,20,183.2,71.7,2025-05-01 15:00:00,3041,162,336,96,9,0
15,1,Male,20,183.2,71.7,2025-05-01 15:00:05,3041,162,336,96,3,1
15,1,Male,20,183.2,71.9,2025-05-02 15:00:00,2551,153,363,91,17,1
15,1,Male,20,183.2,71.9,2025-05-04 15:00:00,3264,149,398,100,7,0
15,1,Male,20,183.2,71.9,2025-05-04 15:00:05,3264,149,398,100,20,0
15,1,Male,20,183.2,71.9,2025-05-04 15:00:10,3264,149,398,100,3,1
15,1,Male,20,183.2,72.2,2025-05-05 15:00:00,3152,141,350,85,13,0
15,1,Male,20,183.2,72.2,2025-05-05 15:00:05,3152,141,350,85,3,1
15,1,Male,20,183.2,71.9,2025-05-06 15:00:00,3010,138,364,98,1,1
15,1,Male,20,183.2,71.4,2025-05-08 15:00:00,2595,157,293,93,11,0
15,1,Male,20,183.2,71.4,2025-05-08 15:00:05,2595,157,293,93,7,0
15,1,Male,20,183.2,71.4,2025-05-08 15:00:10,2595,157,293,93,1,1
15,1,Male,20,183.2,71.8,2025-05-09 15:00:00,3012,145,344,101,9,0
15,1,Male,20,183.2,71.8,2025-05-09 15:00:05,3012,145,344,101,5,1
15,1,Male,20,183.2,71.5,2025-05-10 15:00:00,2772,161,379,87,12,1
15,1,Male,20,183.2,71.5,2025-05-12 15:00:00,2473,152,346,88,10,0
15,1,Male,20,183.2,71.5,2025-05-12 15:00:05,2473,152,346,88,8,0
15,1,Male,20,183.2,71.5,2025-05-12 15:00:10,2473,152,346,88,4,1
15,1,Male,20,183.2,71.2,2025-05-13 15:00:00,3093,148,366,101,19,0
15,1,Male,20,183.2,71.2,2025-05-13 15:00:05,3093,148,366,101,14,1
15,1,Male,20,183.2,71.1,2025-05-14 15:00:00,2810,147,330,95,12,1
15,1,Male,20,183.2,71.4,2025-05-16 15:00:00,3003,144,373,100,11,0
15,1,Male,20,183.2,71.4,2025-05-16 15:00:05,3003,144,373,100,2,0
15,1,Male,20,183.2,71.4,2025-05-16 15:00:10,3003,144,373,100,3,1
15,1,Male,20,183.2,70.9,2025-05-17 15:00:00,3021,145,391,90,12,0
15,1,Male,20,183.2,70.9,2025-05-17 15:00:05,3021,145,391,90,1,1
15,1,Male,20,183.2,71.1,2025-05-18 15:00:00,2957,155,369,101,8,1
15,1,Male,20,183.2,70.7,2025-05-20 15:00:00,2936,139,346,93,3,0
15,1,Male,20,183.2,70.7,2025-05-20 15:00:05,2936,139,346,93,4,0
15,1,Male,20,183.2,70.7,2025-05-20 15:00:10,2936,139,346,93,1,1
15,1,Male,20,183.2,71.0,2025-05-21 15:00:00,2974,147,337,94,17,0
15,1,Male,20,183.2,71.0,2025-05-21 15:00:05,2974,147,337,94,1,1
15,1,Male,20,183.2,71.5,2025-05-22 15:00:00,2970,151,367,94,19,1
